# Moment         
# CofR           : (0.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
#                
# Time           	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
8.3500000000e+03	(-3.2982027332e-03 8.7690413694e-04 1.1387526330e-01)	(-3.3032179558e-03 8.5394826144e-04 1.1405225649e-01)	(5.0152226147e-06 2.2955875498e-05 -1.7699319102e-04)
8.3510000000e+03	(-3.2982050691e-03 8.7690392394e-04 1.1387532947e-01)	(-3.3032202762e-03 8.5394808139e-04 1.1405232236e-01)	(5.0152071431e-06 2.2955842550e-05 -1.7699288192e-04)
8.3520000000e+03	(-3.2982074025e-03 8.7690371100e-04 1.1387539558e-01)	(-3.3032225942e-03 8.5394790138e-04 1.1405238815e-01)	(5.0151916810e-06 2.2955809623e-05 -1.7699257298e-04)
8.3530000000e+03	(-3.2982097335e-03 8.7690349813e-04 1.1387546161e-01)	(-3.3032249098e-03 8.5394772142e-04 1.1405245387e-01)	(5.0151762285e-06 2.2955776715e-05 -1.7699226418e-04)
8.3540000000e+03	(-3.2982120621e-03 8.7690328533e-04 1.1387552757e-01)	(-3.3032272229e-03 8.5394754150e-04 1.1405251952e-01)	(5.0151607855e-06 2.2955743828e-05 -1.7699195553e-04)
8.3550000000e+03	(-3.2982143882e-03 8.7690307259e-04 1.1387559346e-01)	(-3.3032295336e-03 8.5394736163e-04 1.1405258510e-01)	(5.0151453519e-06 2.2955710961e-05 -1.7699164703e-04)
8.3560000000e+03	(-3.2982167119e-03 8.7690285992e-04 1.1387565928e-01)	(-3.3032318418e-03 8.5394718181e-04 1.1405265061e-01)	(5.0151299279e-06 2.2955678114e-05 -1.7699133868e-04)
8.3570000000e+03	(-3.2982190332e-03 8.7690264732e-04 1.1387572502e-01)	(-3.3032341477e-03 8.5394700203e-04 1.1405271605e-01)	(5.0151145134e-06 2.2955645287e-05 -1.7699103048e-04)
8.3580000000e+03	(-3.2982213520e-03 8.7690243478e-04 1.1387579070e-01)	(-3.3032364511e-03 8.5394682230e-04 1.1405278142e-01)	(5.0150991083e-06 2.2955612480e-05 -1.7699072243e-04)
8.3590000000e+03	(-3.2982236684e-03 8.7690222231e-04 1.1387585631e-01)	(-3.3032387521e-03 8.5394664261e-04 1.1405284672e-01)	(5.0150837128e-06 2.2955579693e-05 -1.7699041452e-04)
8.3600000000e+03	(-3.2982259823e-03 8.7690200990e-04 1.1387592184e-01)	(-3.3032410506e-03 8.5394646297e-04 1.1405291195e-01)	(5.0150683268e-06 2.2955546927e-05 -1.7699010677e-04)
8.3610000000e+03	(-3.2982282938e-03 8.7690179756e-04 1.1387598731e-01)	(-3.3032433468e-03 8.5394628338e-04 1.1405297711e-01)	(5.0150529502e-06 2.2955514180e-05 -1.7698979917e-04)
8.3620000000e+03	(-3.2982306029e-03 8.7690158528e-04 1.1387605271e-01)	(-3.3032456405e-03 8.5394610383e-04 1.1405304220e-01)	(5.0150375831e-06 2.2955481454e-05 -1.7698949171e-04)
8.3630000000e+03	(-3.2982329096e-03 8.7690137307e-04 1.1387611803e-01)	(-3.3032479318e-03 8.5394592433e-04 1.1405310722e-01)	(5.0150222255e-06 2.2955448748e-05 -1.7698918441e-04)
8.3640000000e+03	(-3.2982352139e-03 8.7690116093e-04 1.1387618329e-01)	(-3.3032502208e-03 8.5394574487e-04 1.1405317216e-01)	(5.0150068773e-06 2.2955416062e-05 -1.7698887725e-04)
8.3650000000e+03	(-3.2982375157e-03 8.7690094885e-04 1.1387624847e-01)	(-3.3032525072e-03 8.5394556546e-04 1.1405323704e-01)	(5.0149915386e-06 2.2955383396e-05 -1.7698857024e-04)
8.3660000000e+03	(-3.2982398151e-03 8.7690073684e-04 1.1387631358e-01)	(-3.3032547913e-03 8.5394538609e-04 1.1405330185e-01)	(5.0149762094e-06 2.2955350750e-05 -1.7698826338e-04)
8.3670000000e+03	(-3.2982421121e-03 8.7690052490e-04 1.1387637863e-01)	(-3.3032570730e-03 8.5394520677e-04 1.1405336659e-01)	(5.0149608896e-06 2.2955318124e-05 -1.7698795667e-04)
8.3680000000e+03	(-3.2982444067e-03 8.7690031302e-04 1.1387644360e-01)	(-3.3032593523e-03 8.5394502750e-04 1.1405343125e-01)	(5.0149455792e-06 2.2955285518e-05 -1.7698765011e-04)
8.3690000000e+03	(-3.2982466989e-03 8.7690010120e-04 1.1387650851e-01)	(-3.3032616292e-03 8.5394484827e-04 1.1405349585e-01)	(5.0149302783e-06 2.2955252932e-05 -1.7698734370e-04)
8.3700000000e+03	(-3.2982489886e-03 8.7689988945e-04 1.1387657334e-01)	(-3.3032639036e-03 8.5394466909e-04 1.1405356038e-01)	(5.0149149869e-06 2.2955220366e-05 -1.7698703744e-04)
8.3710000000e+03	(-3.2982512760e-03 8.7689967777e-04 1.1387663811e-01)	(-3.3032661757e-03 8.5394448995e-04 1.1405362484e-01)	(5.0148997048e-06 2.2955187820e-05 -1.7698673132e-04)
8.3720000000e+03	(-3.2982535609e-03 8.7689946616e-04 1.1387670280e-01)	(-3.3032684454e-03 8.5394431086e-04 1.1405368923e-01)	(5.0148844322e-06 2.2955155294e-05 -1.7698642535e-04)
8.3730000000e+03	(-3.2982558435e-03 8.7689925461e-04 1.1387676743e-01)	(-3.3032707127e-03 8.5394413182e-04 1.1405375355e-01)	(5.0148691691e-06 2.2955122789e-05 -1.7698611954e-04)
8.3740000000e+03	(-3.2982581236e-03 8.7689904312e-04 1.1387683198e-01)	(-3.3032729775e-03 8.5394395282e-04 1.1405381780e-01)	(5.0148539153e-06 2.2955090303e-05 -1.7698581387e-04)
8.3750000000e+03	(-3.2982604014e-03 8.7689883170e-04 1.1387689647e-01)	(-3.3032752400e-03 8.5394377387e-04 1.1405388198e-01)	(5.0148386709e-06 2.2955057837e-05 -1.7698550835e-04)
8.3760000000e+03	(-3.2982626767e-03 8.7689862035e-04 1.1387696088e-01)	(-3.3032775002e-03 8.5394359496e-04 1.1405394609e-01)	(5.0148234360e-06 2.2955025391e-05 -1.7698520297e-04)
8.3770000000e+03	(-3.2982649497e-03 8.7689840907e-04 1.1387702523e-01)	(-3.3032797579e-03 8.5394341610e-04 1.1405401013e-01)	(5.0148082105e-06 2.2954992965e-05 -1.7698489775e-04)
8.3780000000e+03	(-3.2982672202e-03 8.7689819785e-04 1.1387708951e-01)	(-3.3032820132e-03 8.5394323729e-04 1.1405407410e-01)	(5.0147929943e-06 2.2954960559e-05 -1.7698459267e-04)
8.3790000000e+03	(-3.2982694884e-03 8.7689798669e-04 1.1387715371e-01)	(-3.3032842662e-03 8.5394305852e-04 1.1405413800e-01)	(5.0147777876e-06 2.2954928173e-05 -1.7698428775e-04)
8.3800000000e+03	(-3.2982717542e-03 8.7689777560e-04 1.1387721785e-01)	(-3.3032865168e-03 8.5394287980e-04 1.1405420184e-01)	(5.0147625902e-06 2.2954895806e-05 -1.7698398297e-04)
8.3810000000e+03	(-3.2982740175e-03 8.7689756458e-04 1.1387728192e-01)	(-3.3032887649e-03 8.5394270112e-04 1.1405426560e-01)	(5.0147474022e-06 2.2954863460e-05 -1.7698367834e-04)
8.3820000000e+03	(-3.2982762785e-03 8.7689735363e-04 1.1387734592e-01)	(-3.3032910108e-03 8.5394252249e-04 1.1405432930e-01)	(5.0147322236e-06 2.2954831134e-05 -1.7698337386e-04)
8.3830000000e+03	(-3.2982785372e-03 8.7689714274e-04 1.1387740985e-01)	(-3.3032932542e-03 8.5394234391e-04 1.1405439292e-01)	(5.0147170544e-06 2.2954798827e-05 -1.7698306952e-04)
8.3840000000e+03	(-3.2982807934e-03 8.7689693191e-04 1.1387747371e-01)	(-3.3032954953e-03 8.5394216537e-04 1.1405445648e-01)	(5.0147018945e-06 2.2954766541e-05 -1.7698276533e-04)
8.3850000000e+03	(-3.2982830473e-03 8.7689672115e-04 1.1387753751e-01)	(-3.3032977340e-03 8.5394198688e-04 1.1405451997e-01)	(5.0146867441e-06 2.2954734274e-05 -1.7698246130e-04)
8.3860000000e+03	(-3.2982852987e-03 8.7689651046e-04 1.1387760123e-01)	(-3.3032999703e-03 8.5394180843e-04 1.1405458339e-01)	(5.0146716029e-06 2.2954702027e-05 -1.7698215741e-04)
8.3870000000e+03	(-3.2982875478e-03 8.7689629983e-04 1.1387766488e-01)	(-3.3033022043e-03 8.5394163003e-04 1.1405464674e-01)	(5.0146564712e-06 2.2954669800e-05 -1.7698185366e-04)
8.3880000000e+03	(-3.2982897946e-03 8.7689608927e-04 1.1387772847e-01)	(-3.3033044359e-03 8.5394145168e-04 1.1405471002e-01)	(5.0146413487e-06 2.2954637593e-05 -1.7698155007e-04)
8.3890000000e+03	(-3.2982920389e-03 8.7689587878e-04 1.1387779199e-01)	(-3.3033066651e-03 8.5394127337e-04 1.1405477323e-01)	(5.0146262356e-06 2.2954605405e-05 -1.7698124662e-04)
8.3900000000e+03	(-3.2982942809e-03 8.7689566835e-04 1.1387785543e-01)	(-3.3033088920e-03 8.5394109511e-04 1.1405483638e-01)	(5.0146111319e-06 2.2954573238e-05 -1.7698094332e-04)
8.3910000000e+03	(-3.2982965205e-03 8.7689545799e-04 1.1387791881e-01)	(-3.3033111165e-03 8.5394091690e-04 1.1405489945e-01)	(5.0145960375e-06 2.2954541090e-05 -1.7698064017e-04)
8.3920000000e+03	(-3.2982987578e-03 8.7689524769e-04 1.1387798212e-01)	(-3.3033133387e-03 8.5394073873e-04 1.1405496246e-01)	(5.0145809524e-06 2.2954508962e-05 -1.7698033717e-04)
8.3930000000e+03	(-3.2983009927e-03 8.7689503746e-04 1.1387804537e-01)	(-3.3033155585e-03 8.5394056061e-04 1.1405502540e-01)	(5.0145658767e-06 2.2954476854e-05 -1.7698003431e-04)
8.3940000000e+03	(-3.2983032252e-03 8.7689482730e-04 1.1387810854e-01)	(-3.3033177760e-03 8.5394038253e-04 1.1405508827e-01)	(5.0145508102e-06 2.2954444765e-05 -1.7697973161e-04)
8.3950000000e+03	(-3.2983054553e-03 8.7689461720e-04 1.1387817164e-01)	(-3.3033199911e-03 8.5394020450e-04 1.1405515107e-01)	(5.0145357531e-06 2.2954412697e-05 -1.7697942905e-04)
8.3960000000e+03	(-3.2983076831e-03 8.7689440717e-04 1.1387823468e-01)	(-3.3033222039e-03 8.5394002652e-04 1.1405521381e-01)	(5.0145207053e-06 2.2954380648e-05 -1.7697912663e-04)
8.3970000000e+03	(-3.2983099086e-03 8.7689419720e-04 1.1387829765e-01)	(-3.3033244143e-03 8.5393984858e-04 1.1405527647e-01)	(5.0145056668e-06 2.2954348619e-05 -1.7697882437e-04)
8.3980000000e+03	(-3.2983121317e-03 8.7689398730e-04 1.1387836055e-01)	(-3.3033266223e-03 8.5393967069e-04 1.1405533907e-01)	(5.0144906376e-06 2.2954316609e-05 -1.7697852225e-04)
8.3990000000e+03	(-3.2983143524e-03 8.7689377747e-04 1.1387842338e-01)	(-3.3033288281e-03 8.5393949285e-04 1.1405540160e-01)	(5.0144756178e-06 2.2954284620e-05 -1.7697822028e-04)
8.4000000000e+03	(-3.2983165708e-03 8.7689356770e-04 1.1387848614e-01)	(-3.3033310314e-03 8.5393931505e-04 1.1405546406e-01)	(5.0144606071e-06 2.2954252650e-05 -1.7697791846e-04)
8.4010000000e+03	(-3.2983187869e-03 8.7689335800e-04 1.1387854884e-01)	(-3.3033332325e-03 8.5393913730e-04 1.1405552645e-01)	(5.0144456058e-06 2.2954220699e-05 -1.7697761678e-04)
8.4020000000e+03	(-3.2983210006e-03 8.7689314836e-04 1.1387861146e-01)	(-3.3033354312e-03 8.5393895959e-04 1.1405558878e-01)	(5.0144306138e-06 2.2954188769e-05 -1.7697731525e-04)
8.4030000000e+03	(-3.2983232119e-03 8.7689293879e-04 1.1387867402e-01)	(-3.3033376276e-03 8.5393878194e-04 1.1405565104e-01)	(5.0144156310e-06 2.2954156858e-05 -1.7697701387e-04)
8.4040000000e+03	(-3.2983254210e-03 8.7689272929e-04 1.1387873651e-01)	(-3.3033398216e-03 8.5393860432e-04 1.1405571323e-01)	(5.0144006576e-06 2.2954124967e-05 -1.7697671264e-04)
8.4050000000e+03	(-3.2983276276e-03 8.7689251985e-04 1.1387879894e-01)	(-3.3033420133e-03 8.5393842676e-04 1.1405577535e-01)	(5.0143856933e-06 2.2954093095e-05 -1.7697641155e-04)
8.4060000000e+03	(-3.2983298320e-03 8.7689231048e-04 1.1387886129e-01)	(-3.3033442027e-03 8.5393824924e-04 1.1405583740e-01)	(5.0143707384e-06 2.2954061244e-05 -1.7697611061e-04)
8.4070000000e+03	(-3.2983320340e-03 8.7689210118e-04 1.1387892358e-01)	(-3.3033463898e-03 8.5393807176e-04 1.1405589939e-01)	(5.0143557927e-06 2.2954029411e-05 -1.7697580982e-04)
8.4080000000e+03	(-3.2983342336e-03 8.7689189194e-04 1.1387898580e-01)	(-3.3033485745e-03 8.5393789434e-04 1.1405596131e-01)	(5.0143408563e-06 2.2953997599e-05 -1.7697550918e-04)
8.4090000000e+03	(-3.2983364310e-03 8.7689168276e-04 1.1387904795e-01)	(-3.3033507569e-03 8.5393771696e-04 1.1405602316e-01)	(5.0143259291e-06 2.2953965806e-05 -1.7697520868e-04)
8.4100000000e+03	(-3.2983386260e-03 8.7689147366e-04 1.1387911003e-01)	(-3.3033529370e-03 8.5393753962e-04 1.1405608494e-01)	(5.0143110111e-06 2.2953934033e-05 -1.7697490833e-04)
8.4110000000e+03	(-3.2983408187e-03 8.7689126462e-04 1.1387917205e-01)	(-3.3033551148e-03 8.5393736234e-04 1.1405614666e-01)	(5.0142961024e-06 2.2953902279e-05 -1.7697460812e-04)
8.4120000000e+03	(-3.2983430090e-03 8.7689105564e-04 1.1387923400e-01)	(-3.3033572902e-03 8.5393718510e-04 1.1405620831e-01)	(5.0142812030e-06 2.2953870545e-05 -1.7697430806e-04)
8.4130000000e+03	(-3.2983451970e-03 8.7689084673e-04 1.1387929588e-01)	(-3.3033594633e-03 8.5393700790e-04 1.1405626989e-01)	(5.0142663127e-06 2.2953838830e-05 -1.7697400815e-04)
8.4140000000e+03	(-3.2983473827e-03 8.7689063789e-04 1.1387935769e-01)	(-3.3033616342e-03 8.5393683076e-04 1.1405633140e-01)	(5.0142514317e-06 2.2953807136e-05 -1.7697370839e-04)
8.4150000000e+03	(-3.2983495661e-03 8.7689042911e-04 1.1387941944e-01)	(-3.3033638027e-03 8.5393665365e-04 1.1405639285e-01)	(5.0142365599e-06 2.2953775460e-05 -1.7697340877e-04)
8.4160000000e+03	(-3.2983517472e-03 8.7689022040e-04 1.1387948112e-01)	(-3.3033659689e-03 8.5393647660e-04 1.1405645423e-01)	(5.0142216973e-06 2.2953743804e-05 -1.7697310930e-04)
8.4170000000e+03	(-3.2983539259e-03 8.7689001175e-04 1.1387954273e-01)	(-3.3033681328e-03 8.5393629958e-04 1.1405651554e-01)	(5.0142068439e-06 2.2953712168e-05 -1.7697280997e-04)
8.4180000000e+03	(-3.2983561023e-03 8.7688980316e-04 1.1387960427e-01)	(-3.3033702943e-03 8.5393612261e-04 1.1405657678e-01)	(5.0141919998e-06 2.2953680552e-05 -1.7697251080e-04)
8.4190000000e+03	(-3.2983582764e-03 8.7688959464e-04 1.1387966575e-01)	(-3.3033724536e-03 8.5393594569e-04 1.1405663796e-01)	(5.0141771648e-06 2.2953648954e-05 -1.7697221177e-04)
8.4200000000e+03	(-3.2983604482e-03 8.7688938619e-04 1.1387972716e-01)	(-3.3033746106e-03 8.5393576881e-04 1.1405669907e-01)	(5.0141623391e-06 2.2953617377e-05 -1.7697191288e-04)
8.4210000000e+03	(-3.2983626177e-03 8.7688917781e-04 1.1387978850e-01)	(-3.3033767653e-03 8.5393559199e-04 1.1405676011e-01)	(5.0141475225e-06 2.2953585819e-05 -1.7697161414e-04)
8.4220000000e+03	(-3.2983647849e-03 8.7688896948e-04 1.1387984978e-01)	(-3.3033789176e-03 8.5393541520e-04 1.1405682109e-01)	(5.0141327151e-06 2.2953554280e-05 -1.7697131555e-04)
8.4230000000e+03	(-3.2983669498e-03 8.7688876123e-04 1.1387991098e-01)	(-3.3033810677e-03 8.5393523847e-04 1.1405688200e-01)	(5.0141179169e-06 2.2953522761e-05 -1.7697101711e-04)
8.4240000000e+03	(-3.2983691124e-03 8.7688855305e-04 1.1387997213e-01)	(-3.3033832155e-03 8.5393506178e-04 1.1405694285e-01)	(5.0141031279e-06 2.2953491261e-05 -1.7697071881e-04)
8.4250000000e+03	(-3.2983712727e-03 8.7688834493e-04 1.1388003320e-01)	(-3.3033853610e-03 8.5393488515e-04 1.1405700362e-01)	(5.0140883480e-06 2.2953459781e-05 -1.7697042065e-04)
8.4260000000e+03	(-3.2983734306e-03 8.7688813688e-04 1.1388009421e-01)	(-3.3033875042e-03 8.5393470856e-04 1.1405706433e-01)	(5.0140735773e-06 2.2953428320e-05 -1.7697012265e-04)
8.4270000000e+03	(-3.2983755863e-03 8.7688792890e-04 1.1388015515e-01)	(-3.3033896451e-03 8.5393453202e-04 1.1405712498e-01)	(5.0140588158e-06 2.2953396879e-05 -1.7696982479e-04)
8.4280000000e+03	(-3.2983777397e-03 8.7688772098e-04 1.1388021603e-01)	(-3.3033917838e-03 8.5393435552e-04 1.1405718556e-01)	(5.0140440635e-06 2.2953365457e-05 -1.7696952707e-04)
8.4290000000e+03	(-3.2983798908e-03 8.7688751313e-04 1.1388027684e-01)	(-3.3033939201e-03 8.5393417907e-04 1.1405724607e-01)	(5.0140293203e-06 2.2953334055e-05 -1.7696922950e-04)
8.4300000000e+03	(-3.2983820396e-03 8.7688730534e-04 1.1388033758e-01)	(-3.3033960542e-03 8.5393400267e-04 1.1405730651e-01)	(5.0140145862e-06 2.2953302672e-05 -1.7696893208e-04)
8.4310000000e+03	(-3.2983841862e-03 8.7688709763e-04 1.1388039826e-01)	(-3.3033981860e-03 8.5393382632e-04 1.1405736689e-01)	(5.0139998613e-06 2.2953271309e-05 -1.7696863480e-04)
8.4320000000e+03	(-3.2983863304e-03 8.7688688997e-04 1.1388045887e-01)	(-3.3034003155e-03 8.5393365001e-04 1.1405742721e-01)	(5.0139851455e-06 2.2953239964e-05 -1.7696833767e-04)
8.4330000000e+03	(-3.2983884723e-03 8.7688668238e-04 1.1388051941e-01)	(-3.3034024428e-03 8.5393347374e-04 1.1405748745e-01)	(5.0139704389e-06 2.2953208640e-05 -1.7696804069e-04)
8.4340000000e+03	(-3.2983906120e-03 8.7688647486e-04 1.1388057989e-01)	(-3.3034045677e-03 8.5393329753e-04 1.1405754763e-01)	(5.0139557414e-06 2.2953177334e-05 -1.7696774385e-04)
8.4350000000e+03	(-3.2983927494e-03 8.7688626741e-04 1.1388064030e-01)	(-3.3034066904e-03 8.5393312136e-04 1.1405760775e-01)	(5.0139410530e-06 2.2953146048e-05 -1.7696744716e-04)
8.4360000000e+03	(-3.2983948845e-03 8.7688606002e-04 1.1388070064e-01)	(-3.3034088109e-03 8.5393294524e-04 1.1405766779e-01)	(5.0139263737e-06 2.2953114782e-05 -1.7696715061e-04)
8.4370000000e+03	(-3.2983970173e-03 8.7688585270e-04 1.1388076092e-01)	(-3.3034109290e-03 8.5393276917e-04 1.1405772778e-01)	(5.0139117036e-06 2.2953083535e-05 -1.7696685421e-04)
8.4380000000e+03	(-3.2983991479e-03 8.7688564545e-04 1.1388082113e-01)	(-3.3034130449e-03 8.5393259314e-04 1.1405778769e-01)	(5.0138970426e-06 2.2953052307e-05 -1.7696655795e-04)
8.4390000000e+03	(-3.2984012762e-03 8.7688543826e-04 1.1388088128e-01)	(-3.3034151586e-03 8.5393241716e-04 1.1405784754e-01)	(5.0138823906e-06 2.2953021098e-05 -1.7696626184e-04)
8.4400000000e+03	(-3.2984034022e-03 8.7688523114e-04 1.1388094136e-01)	(-3.3034172699e-03 8.5393224123e-04 1.1405790733e-01)	(5.0138677478e-06 2.2952989909e-05 -1.7696596588e-04)
8.4410000000e+03	(-3.2984055259e-03 8.7688502408e-04 1.1388100138e-01)	(-3.3034193790e-03 8.5393206534e-04 1.1405796705e-01)	(5.0138531141e-06 2.2952958739e-05 -1.7696567006e-04)
8.4420000000e+03	(-3.2984076474e-03 8.7688481710e-04 1.1388106133e-01)	(-3.3034214859e-03 8.5393188951e-04 1.1405802670e-01)	(5.0138384894e-06 2.2952927588e-05 -1.7696537439e-04)
8.4430000000e+03	(-3.2984097666e-03 8.7688461017e-04 1.1388112121e-01)	(-3.3034235905e-03 8.5393171372e-04 1.1405808629e-01)	(5.0138238739e-06 2.2952896457e-05 -1.7696507886e-04)
8.4440000000e+03	(-3.2984118835e-03 8.7688440332e-04 1.1388118103e-01)	(-3.3034256928e-03 8.5393153797e-04 1.1405814581e-01)	(5.0138092674e-06 2.2952865345e-05 -1.7696478348e-04)
8.4450000000e+03	(-3.2984139982e-03 8.7688419653e-04 1.1388124078e-01)	(-3.3034277929e-03 8.5393136227e-04 1.1405820527e-01)	(5.0137946700e-06 2.2952834252e-05 -1.7696448824e-04)
8.4460000000e+03	(-3.2984161106e-03 8.7688398980e-04 1.1388130046e-01)	(-3.3034298907e-03 8.5393118662e-04 1.1405826466e-01)	(5.0137800817e-06 2.2952803179e-05 -1.7696419315e-04)
8.4470000000e+03	(-3.2984182208e-03 8.7688378315e-04 1.1388136008e-01)	(-3.3034319863e-03 8.5393101102e-04 1.1405832398e-01)	(5.0137655025e-06 2.2952772124e-05 -1.7696389820e-04)
8.4480000000e+03	(-3.2984203287e-03 8.7688357656e-04 1.1388141964e-01)	(-3.3034340796e-03 8.5393083547e-04 1.1405838324e-01)	(5.0137509323e-06 2.2952741089e-05 -1.7696360340e-04)
8.4490000000e+03	(-3.2984224344e-03 8.7688337003e-04 1.1388147913e-01)	(-3.3034361707e-03 8.5393065996e-04 1.1405844244e-01)	(5.0137363712e-06 2.2952710074e-05 -1.7696330874e-04)
8.4500000000e+03	(-3.2984245378e-03 8.7688316357e-04 1.1388153855e-01)	(-3.3034382596e-03 8.5393048450e-04 1.1405850157e-01)	(5.0137218191e-06 2.2952679077e-05 -1.7696301423e-04)
8.4510000000e+03	(-3.2984266389e-03 8.7688295718e-04 1.1388159791e-01)	(-3.3034403462e-03 8.5393030908e-04 1.1405856063e-01)	(5.0137072761e-06 2.2952648100e-05 -1.7696271986e-04)
8.4520000000e+03	(-3.2984287378e-03 8.7688275086e-04 1.1388165720e-01)	(-3.3034424306e-03 8.5393013371e-04 1.1405861963e-01)	(5.0136927421e-06 2.2952617142e-05 -1.7696242564e-04)
8.4530000000e+03	(-3.2984308345e-03 8.7688254460e-04 1.1388171643e-01)	(-3.3034445127e-03 8.5392995839e-04 1.1405867856e-01)	(5.0136782172e-06 2.2952586203e-05 -1.7696213157e-04)
8.4540000000e+03	(-3.2984329289e-03 8.7688233840e-04 1.1388177559e-01)	(-3.3034465926e-03 8.5392978312e-04 1.1405873743e-01)	(5.0136637013e-06 2.2952555283e-05 -1.7696183764e-04)
8.4550000000e+03	(-3.2984350211e-03 8.7688213228e-04 1.1388183469e-01)	(-3.3034486702e-03 8.5392960789e-04 1.1405879623e-01)	(5.0136491944e-06 2.2952524383e-05 -1.7696154385e-04)
8.4560000000e+03	(-3.2984371110e-03 8.7688192622e-04 1.1388189372e-01)	(-3.3034507457e-03 8.5392943272e-04 1.1405885497e-01)	(5.0136346966e-06 2.2952493501e-05 -1.7696125021e-04)
8.4570000000e+03	(-3.2984391987e-03 8.7688172024e-04 1.1388195269e-01)	(-3.3034528189e-03 8.5392925760e-04 1.1405891365e-01)	(5.0136202078e-06 2.2952462639e-05 -1.7696095671e-04)
8.4580000000e+03	(-3.2984412841e-03 8.7688151429e-04 1.1388201159e-01)	(-3.3034548898e-03 8.5392908250e-04 1.1405897226e-01)	(5.0136057280e-06 2.2952431796e-05 -1.7696066336e-04)
8.4590000000e+03	(-3.2984433673e-03 8.7688130843e-04 1.1388207043e-01)	(-3.3034569586e-03 8.5392890746e-04 1.1405903080e-01)	(5.0135912572e-06 2.2952400972e-05 -1.7696037015e-04)
8.4600000000e+03	(-3.2984454483e-03 8.7688110264e-04 1.1388212920e-01)	(-3.3034590251e-03 8.5392873247e-04 1.1405908928e-01)	(5.0135767954e-06 2.2952370167e-05 -1.7696007709e-04)
8.4610000000e+03	(-3.2984475271e-03 8.7688089691e-04 1.1388218791e-01)	(-3.3034610894e-03 8.5392855753e-04 1.1405914770e-01)	(5.0135623426e-06 2.2952339381e-05 -1.7695978417e-04)
8.4620000000e+03	(-3.2984496036e-03 8.7688069125e-04 1.1388224655e-01)	(-3.3034631515e-03 8.5392838263e-04 1.1405920605e-01)	(5.0135478988e-06 2.2952308615e-05 -1.7695949140e-04)
8.4630000000e+03	(-3.2984516779e-03 8.7688048565e-04 1.1388230513e-01)	(-3.3034652114e-03 8.5392820779e-04 1.1405926433e-01)	(5.0135334640e-06 2.2952277867e-05 -1.7695919877e-04)
8.4640000000e+03	(-3.2984537500e-03 8.7688028012e-04 1.1388236365e-01)	(-3.3034672690e-03 8.5392803298e-04 1.1405932255e-01)	(5.0135190382e-06 2.2952247139e-05 -1.7695890628e-04)
8.4650000000e+03	(-3.2984558198e-03 8.7688007466e-04 1.1388242210e-01)	(-3.3034693244e-03 8.5392785823e-04 1.1405938071e-01)	(5.0135046214e-06 2.2952216430e-05 -1.7695861394e-04)
8.4660000000e+03	(-3.2984578874e-03 8.7687986926e-04 1.1388248048e-01)	(-3.3034713776e-03 8.5392768353e-04 1.1405943880e-01)	(5.0134902135e-06 2.2952185739e-05 -1.7695832175e-04)
8.4670000000e+03	(-3.2984599528e-03 8.7687966393e-04 1.1388253880e-01)	(-3.3034734287e-03 8.5392750887e-04 1.1405949683e-01)	(5.0134758147e-06 2.2952155068e-05 -1.7695802970e-04)
8.4680000000e+03	(-3.2984620160e-03 8.7687945867e-04 1.1388259706e-01)	(-3.3034754775e-03 8.5392733426e-04 1.1405955479e-01)	(5.0134614248e-06 2.2952124416e-05 -1.7695773779e-04)
8.4690000000e+03	(-3.2984640770e-03 8.7687925347e-04 1.1388265525e-01)	(-3.3034775240e-03 8.5392715969e-04 1.1405961269e-01)	(5.0134470438e-06 2.2952093783e-05 -1.7695744603e-04)
8.4700000000e+03	(-3.2984661357e-03 8.7687904834e-04 1.1388271337e-01)	(-3.3034795684e-03 8.5392698517e-04 1.1405967053e-01)	(5.0134326718e-06 2.2952063169e-05 -1.7695715441e-04)
8.4710000000e+03	(-3.2984681923e-03 8.7687884328e-04 1.1388277144e-01)	(-3.3034816106e-03 8.5392681071e-04 1.1405972830e-01)	(5.0134183088e-06 2.2952032574e-05 -1.7695686293e-04)
8.4720000000e+03	(-3.2984702466e-03 8.7687863828e-04 1.1388282944e-01)	(-3.3034836506e-03 8.5392663628e-04 1.1405978601e-01)	(5.0134039547e-06 2.2952001998e-05 -1.7695657160e-04)
8.4730000000e+03	(-3.2984722988e-03 8.7687843335e-04 1.1388288737e-01)	(-3.3034856884e-03 8.5392646191e-04 1.1405984365e-01)	(5.0133896096e-06 2.2951971441e-05 -1.7695628041e-04)
8.4740000000e+03	(-3.2984743487e-03 8.7687822849e-04 1.1388294524e-01)	(-3.3034877239e-03 8.5392628758e-04 1.1405990123e-01)	(5.0133752734e-06 2.2951940902e-05 -1.7695598937e-04)
8.4750000000e+03	(-3.2984763964e-03 8.7687802369e-04 1.1388300305e-01)	(-3.3034897573e-03 8.5392611330e-04 1.1405995875e-01)	(5.0133609461e-06 2.2951910383e-05 -1.7695569847e-04)
8.4760000000e+03	(-3.2984784419e-03 8.7687781896e-04 1.1388306079e-01)	(-3.3034917885e-03 8.5392593907e-04 1.1406001620e-01)	(5.0133466278e-06 2.2951879883e-05 -1.7695540772e-04)
