# Force          
# CofR           : (0.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
#                
# Time           	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
9.7760000000e+03	(1.7533388705e-01 6.5996814246e-01 -9.8045810639e-20)	(1.7074886340e-01 6.6096829998e-01 -9.8202914487e-20)	(4.5850236524e-03 -1.0001575241e-03 1.5710384804e-22)
9.7770000000e+03	(1.7533386374e-01 6.5996822099e-01 -9.8045765076e-20)	(1.7074884264e-01 6.6096837731e-01 -9.8202868114e-20)	(4.5850210935e-03 -1.0001563228e-03 1.5710303815e-22)
9.7780000000e+03	(1.7533384044e-01 6.5996829940e-01 -9.8045719557e-20)	(1.7074882190e-01 6.6096845453e-01 -9.8202821785e-20)	(4.5850185364e-03 -1.0001551224e-03 1.5710222839e-22)
9.7790000000e+03	(1.7533381715e-01 6.5996837769e-01 -9.8045674081e-20)	(1.7074880117e-01 6.6096853162e-01 -9.8202775500e-20)	(4.5850159812e-03 -1.0001539228e-03 1.5710141875e-22)
9.7800000000e+03	(1.7533379388e-01 6.5996845586e-01 -9.8045628649e-20)	(1.7074878045e-01 6.6096860859e-01 -9.8202729258e-20)	(4.5850134278e-03 -1.0001527241e-03 1.5710060925e-22)
9.7810000000e+03	(1.7533377062e-01 6.5996853391e-01 -9.8045583260e-20)	(1.7074875974e-01 6.6096868544e-01 -9.8202683060e-20)	(4.5850108762e-03 -1.0001515262e-03 1.5709979987e-22)
9.7820000000e+03	(1.7533374737e-01 6.5996861184e-01 -9.8045537915e-20)	(1.7074873904e-01 6.6096876217e-01 -9.8202636906e-20)	(4.5850083264e-03 -1.0001503292e-03 1.5709899062e-22)
9.7830000000e+03	(1.7533372413e-01 6.5996868964e-01 -9.8045492613e-20)	(1.7074871835e-01 6.6096883878e-01 -9.8202590795e-20)	(4.5850057784e-03 -1.0001491331e-03 1.5709818150e-22)
9.7840000000e+03	(1.7533370091e-01 6.5996876733e-01 -9.8045447355e-20)	(1.7074869768e-01 6.6096891527e-01 -9.8202544727e-20)	(4.5850032323e-03 -1.0001479378e-03 1.5709737250e-22)
9.7850000000e+03	(1.7533367770e-01 6.5996884489e-01 -9.8045402140e-20)	(1.7074867701e-01 6.6096899164e-01 -9.8202498703e-20)	(4.5850006880e-03 -1.0001467434e-03 1.5709656364e-22)
9.7860000000e+03	(1.7533365450e-01 6.5996892234e-01 -9.8045356968e-20)	(1.7074865635e-01 6.6096906789e-01 -9.8202452723e-20)	(4.5849981455e-03 -1.0001455498e-03 1.5709575491e-22)
9.7870000000e+03	(1.7533363131e-01 6.5996899966e-01 -9.8045311840e-20)	(1.7074863571e-01 6.6096914402e-01 -9.8202406786e-20)	(4.5849956048e-03 -1.0001443571e-03 1.5709494630e-22)
9.7880000000e+03	(1.7533360814e-01 6.5996907687e-01 -9.8045266755e-20)	(1.7074861507e-01 6.6096922003e-01 -9.8202360892e-20)	(4.5849930660e-03 -1.0001431652e-03 1.5709413783e-22)
9.7890000000e+03	(1.7533358498e-01 6.5996915395e-01 -9.8045221713e-20)	(1.7074859445e-01 6.6096929592e-01 -9.8202315042e-20)	(4.5849905289e-03 -1.0001419742e-03 1.5709332949e-22)
9.7900000000e+03	(1.7533356183e-01 6.5996923091e-01 -9.8045176714e-20)	(1.7074857383e-01 6.6096937170e-01 -9.8202269235e-20)	(4.5849879937e-03 -1.0001407840e-03 1.5709252127e-22)
9.7910000000e+03	(1.7533353869e-01 6.5996930776e-01 -9.8045131759e-20)	(1.7074855323e-01 6.6096944735e-01 -9.8202223472e-20)	(4.5849854603e-03 -1.0001395947e-03 1.5709171319e-22)
9.7920000000e+03	(1.7533351557e-01 6.5996938448e-01 -9.8045086846e-20)	(1.7074853264e-01 6.6096952289e-01 -9.8202177751e-20)	(4.5849829287e-03 -1.0001384062e-03 1.5709090524e-22)
9.7930000000e+03	(1.7533349246e-01 6.5996946109e-01 -9.8045041977e-20)	(1.7074851206e-01 6.6096959831e-01 -9.8202132074e-20)	(4.5849803990e-03 -1.0001372186e-03 1.5709009742e-22)
9.7940000000e+03	(1.7533346936e-01 6.5996953757e-01 -9.8044997151e-20)	(1.7074849149e-01 6.6096967361e-01 -9.8202086440e-20)	(4.5849778710e-03 -1.0001360318e-03 1.5708928974e-22)
9.7950000000e+03	(1.7533344627e-01 6.5996961394e-01 -9.8044952367e-20)	(1.7074847093e-01 6.6096974879e-01 -9.8202040850e-20)	(4.5849753448e-03 -1.0001348459e-03 1.5708848218e-22)
9.7960000000e+03	(1.7533342320e-01 6.5996969019e-01 -9.8044907627e-20)	(1.7074845038e-01 6.6096982385e-01 -9.8201995302e-20)	(4.5849728205e-03 -1.0001336608e-03 1.5708767476e-22)
9.7970000000e+03	(1.7533340013e-01 6.5996976632e-01 -9.8044862930e-20)	(1.7074842984e-01 6.6096989879e-01 -9.8201949797e-20)	(4.5849702980e-03 -1.0001324765e-03 1.5708686747e-22)
9.7980000000e+03	(1.7533337709e-01 6.5996984233e-01 -9.8044818275e-20)	(1.7074840931e-01 6.6096997362e-01 -9.8201904336e-20)	(4.5849677772e-03 -1.0001312932e-03 1.5708606031e-22)
9.7990000000e+03	(1.7533335405e-01 6.5996991822e-01 -9.8044773664e-20)	(1.7074838879e-01 6.6097004833e-01 -9.8201858917e-20)	(4.5849652583e-03 -1.0001301106e-03 1.5708525329e-22)
9.8000000000e+03	(1.7533333102e-01 6.5996999399e-01 -9.8044729095e-20)	(1.7074836828e-01 6.6097012292e-01 -9.8201813542e-20)	(4.5849627412e-03 -1.0001289289e-03 1.5708444640e-22)
9.8010000000e+03	(1.7533330801e-01 6.5997006964e-01 -9.8044684569e-20)	(1.7074834779e-01 6.6097019739e-01 -9.8201768209e-20)	(4.5849602259e-03 -1.0001277481e-03 1.5708363964e-22)
9.8020000000e+03	(1.7533328501e-01 6.5997014518e-01 -9.8044640086e-20)	(1.7074832730e-01 6.6097027175e-01 -9.8201722919e-20)	(4.5849577124e-03 -1.0001265681e-03 1.5708283302e-22)
9.8030000000e+03	(1.7533326203e-01 6.5997022060e-01 -9.8044595646e-20)	(1.7074830682e-01 6.6097034599e-01 -9.8201677672e-20)	(4.5849552007e-03 -1.0001253889e-03 1.5708202653e-22)
9.8040000000e+03	(1.7533323905e-01 6.5997029590e-01 -9.8044551248e-20)	(1.7074828636e-01 6.6097042011e-01 -9.8201632468e-20)	(4.5849526908e-03 -1.0001242106e-03 1.5708122018e-22)
9.8050000000e+03	(1.7533321609e-01 6.5997037108e-01 -9.8044506893e-20)	(1.7074826591e-01 6.6097049411e-01 -9.8201587307e-20)	(4.5849501827e-03 -1.0001230331e-03 1.5708041396e-22)
9.8060000000e+03	(1.7533319314e-01 6.5997044614e-01 -9.8044462580e-20)	(1.7074824546e-01 6.6097056800e-01 -9.8201542188e-20)	(4.5849476764e-03 -1.0001218565e-03 1.5707960788e-22)
9.8070000000e+03	(1.7533317020e-01 6.5997052109e-01 -9.8044418311e-20)	(1.7074822503e-01 6.6097064177e-01 -9.8201497112e-20)	(4.5849451719e-03 -1.0001206807e-03 1.5707880193e-22)
9.8080000000e+03	(1.7533314728e-01 6.5997059591e-01 -9.8044374083e-20)	(1.7074820461e-01 6.6097071542e-01 -9.8201452079e-20)	(4.5849426692e-03 -1.0001195058e-03 1.5707799612e-22)
9.8090000000e+03	(1.7533312436e-01 6.5997067062e-01 -9.8044329898e-20)	(1.7074818419e-01 6.6097078896e-01 -9.8201407089e-20)	(4.5849401682e-03 -1.0001183317e-03 1.5707719044e-22)
9.8100000000e+03	(1.7533310146e-01 6.5997074522e-01 -9.8044285756e-20)	(1.7074816379e-01 6.6097086238e-01 -9.8201362140e-20)	(4.5849376691e-03 -1.0001171584e-03 1.5707638490e-22)
9.8110000000e+03	(1.7533307857e-01 6.5997081969e-01 -9.8044241656e-20)	(1.7074814340e-01 6.6097093568e-01 -9.8201317235e-20)	(4.5849351718e-03 -1.0001159860e-03 1.5707557950e-22)
9.8120000000e+03	(1.7533305570e-01 6.5997089405e-01 -9.8044197598e-20)	(1.7074812302e-01 6.6097100887e-01 -9.8201272372e-20)	(4.5849326762e-03 -1.0001148144e-03 1.5707477424e-22)
9.8130000000e+03	(1.7533303283e-01 6.5997096830e-01 -9.8044153583e-20)	(1.7074810265e-01 6.6097108194e-01 -9.8201227552e-20)	(4.5849301825e-03 -1.0001136437e-03 1.5707396911e-22)
9.8140000000e+03	(1.7533300998e-01 6.5997104242e-01 -9.8044109610e-20)	(1.7074808229e-01 6.6097115490e-01 -9.8201182774e-20)	(4.5849276905e-03 -1.0001124737e-03 1.5707316411e-22)
9.8150000000e+03	(1.7533298715e-01 6.5997111643e-01 -9.8044065680e-20)	(1.7074806194e-01 6.6097122774e-01 -9.8201138039e-20)	(4.5849252004e-03 -1.0001113047e-03 1.5707235926e-22)
9.8160000000e+03	(1.7533296432e-01 6.5997119032e-01 -9.8044021792e-20)	(1.7074804161e-01 6.6097130046e-01 -9.8201093346e-20)	(4.5849227120e-03 -1.0001101364e-03 1.5707155455e-22)
9.8170000000e+03	(1.7533294151e-01 6.5997126410e-01 -9.8043977946e-20)	(1.7074802128e-01 6.6097137307e-01 -9.8201048696e-20)	(4.5849202254e-03 -1.0001089691e-03 1.5707074997e-22)
9.8180000000e+03	(1.7533291870e-01 6.5997133776e-01 -9.8043934142e-20)	(1.7074800096e-01 6.6097144556e-01 -9.8201004087e-20)	(4.5849177406e-03 -1.0001078025e-03 1.5706994553e-22)
9.8190000000e+03	(1.7533289591e-01 6.5997141130e-01 -9.8043890380e-20)	(1.7074798066e-01 6.6097151794e-01 -9.8200959521e-20)	(4.5849152576e-03 -1.0001066368e-03 1.5706914123e-22)
9.8200000000e+03	(1.7533287314e-01 6.5997148473e-01 -9.8043846661e-20)	(1.7074796036e-01 6.6097159020e-01 -9.8200914998e-20)	(4.5849127763e-03 -1.0001054719e-03 1.5706833707e-22)
9.8210000000e+03	(1.7533285037e-01 6.5997155804e-01 -9.8043802983e-20)	(1.7074794008e-01 6.6097166235e-01 -9.8200870516e-20)	(4.5849102969e-03 -1.0001043078e-03 1.5706753305e-22)
9.8220000000e+03	(1.7533282762e-01 6.5997163124e-01 -9.8043759348e-20)	(1.7074791980e-01 6.6097173439e-01 -9.8200826077e-20)	(4.5849078192e-03 -1.0001031446e-03 1.5706672916e-22)
9.8230000000e+03	(1.7533280488e-01 6.5997170432e-01 -9.8043715754e-20)	(1.7074789954e-01 6.6097180630e-01 -9.8200781680e-20)	(4.5849053433e-03 -1.0001019823e-03 1.5706592542e-22)
9.8240000000e+03	(1.7533278215e-01 6.5997177729e-01 -9.8043672203e-20)	(1.7074787928e-01 6.6097187811e-01 -9.8200737325e-20)	(4.5849028692e-03 -1.0001008207e-03 1.5706512182e-22)
9.8250000000e+03	(1.7533275944e-01 6.5997185014e-01 -9.8043628694e-20)	(1.7074785904e-01 6.6097194980e-01 -9.8200693012e-20)	(4.5849003968e-03 -1.0000996600e-03 1.5706431836e-22)
9.8260000000e+03	(1.7533273674e-01 6.5997192287e-01 -9.8043585226e-20)	(1.7074783881e-01 6.6097202137e-01 -9.8200648741e-20)	(4.5848979263e-03 -1.0000985001e-03 1.5706351503e-22)
9.8270000000e+03	(1.7533271405e-01 6.5997199549e-01 -9.8043541800e-20)	(1.7074781859e-01 6.6097209283e-01 -9.8200604512e-20)	(4.5848954575e-03 -1.0000973411e-03 1.5706271185e-22)
9.8280000000e+03	(1.7533269137e-01 6.5997206800e-01 -9.8043498417e-20)	(1.7074779838e-01 6.6097216418e-01 -9.8200560325e-20)	(4.5848929905e-03 -1.0000961828e-03 1.5706190881e-22)
9.8290000000e+03	(1.7533266870e-01 6.5997214039e-01 -9.8043455075e-20)	(1.7074777818e-01 6.6097223541e-01 -9.8200516181e-20)	(4.5848905252e-03 -1.0000950255e-03 1.5706110592e-22)
9.8300000000e+03	(1.7533264605e-01 6.5997221266e-01 -9.8043411774e-20)	(1.7074775799e-01 6.6097230653e-01 -9.8200472078e-20)	(4.5848880617e-03 -1.0000938689e-03 1.5706030316e-22)
9.8310000000e+03	(1.7533262341e-01 6.5997228482e-01 -9.8043368516e-20)	(1.7074773781e-01 6.6097237753e-01 -9.8200428016e-20)	(4.5848856000e-03 -1.0000927132e-03 1.5705950055e-22)
9.8320000000e+03	(1.7533260078e-01 6.5997235687e-01 -9.8043325299e-20)	(1.7074771764e-01 6.6097244843e-01 -9.8200383997e-20)	(4.5848831401e-03 -1.0000915583e-03 1.5705869807e-22)
9.8330000000e+03	(1.7533257816e-01 6.5997242880e-01 -9.8043282124e-20)	(1.7074769748e-01 6.6097251920e-01 -9.8200340020e-20)	(4.5848806820e-03 -1.0000904042e-03 1.5705789575e-22)
9.8340000000e+03	(1.7533255556e-01 6.5997250062e-01 -9.8043238990e-20)	(1.7074767733e-01 6.6097258987e-01 -9.8200296084e-20)	(4.5848782256e-03 -1.0000892510e-03 1.5705709356e-22)
9.8350000000e+03	(1.7533253296e-01 6.5997257232e-01 -9.8043195899e-20)	(1.7074765719e-01 6.6097266042e-01 -9.8200252190e-20)	(4.5848757709e-03 -1.0000880986e-03 1.5705629151e-22)
9.8360000000e+03	(1.7533251038e-01 6.5997264391e-01 -9.8043152848e-20)	(1.7074763707e-01 6.6097273086e-01 -9.8200208338e-20)	(4.5848733181e-03 -1.0000869470e-03 1.5705548961e-22)
9.8370000000e+03	(1.7533248782e-01 6.5997271538e-01 -9.8043109839e-20)	(1.7074761695e-01 6.6097280118e-01 -9.8200164527e-20)	(4.5848708670e-03 -1.0000857962e-03 1.5705468785e-22)
9.8380000000e+03	(1.7533246526e-01 6.5997278674e-01 -9.8043066872e-20)	(1.7074759684e-01 6.6097287139e-01 -9.8200120758e-20)	(4.5848684177e-03 -1.0000846463e-03 1.5705388624e-22)
9.8390000000e+03	(1.7533244272e-01 6.5997285799e-01 -9.8043023947e-20)	(1.7074757675e-01 6.6097294149e-01 -9.8200077032e-20)	(4.5848659701e-03 -1.0000834972e-03 1.5705308476e-22)
9.8400000000e+03	(1.7533242018e-01 6.5997292913e-01 -9.8042981060e-20)	(1.7074755666e-01 6.6097301148e-01 -9.8200033343e-20)	(4.5848635243e-03 -1.0000823489e-03 1.5705228342e-22)
9.8410000000e+03	(1.7533239766e-01 6.5997300015e-01 -9.8042938212e-20)	(1.7074753658e-01 6.6097308135e-01 -9.8199989694e-20)	(4.5848610802e-03 -1.0000812014e-03 1.5705148223e-22)
9.8420000000e+03	(1.7533237516e-01 6.5997307106e-01 -9.8042895409e-20)	(1.7074751652e-01 6.6097315111e-01 -9.8199946090e-20)	(4.5848586380e-03 -1.0000800548e-03 1.5705068120e-22)
9.8430000000e+03	(1.7533235266e-01 6.5997314185e-01 -9.8042852649e-20)	(1.7074749646e-01 6.6097322076e-01 -9.8199902530e-20)	(4.5848561974e-03 -1.0000789090e-03 1.5704988030e-22)
9.8440000000e+03	(1.7533233018e-01 6.5997321254e-01 -9.8042809931e-20)	(1.7074747642e-01 6.6097329030e-01 -9.8199859011e-20)	(4.5848537586e-03 -1.0000777640e-03 1.5704907955e-22)
9.8450000000e+03	(1.7533230771e-01 6.5997328311e-01 -9.8042767253e-20)	(1.7074745639e-01 6.6097335973e-01 -9.8199815532e-20)	(4.5848513216e-03 -1.0000766199e-03 1.5704827895e-22)
9.8460000000e+03	(1.7533228525e-01 6.5997335356e-01 -9.8042724615e-20)	(1.7074743637e-01 6.6097342904e-01 -9.8199772094e-20)	(4.5848488864e-03 -1.0000754765e-03 1.5704747851e-22)
9.8470000000e+03	(1.7533226281e-01 6.5997342391e-01 -9.8042682019e-20)	(1.7074741636e-01 6.6097349824e-01 -9.8199728697e-20)	(4.5848464529e-03 -1.0000743340e-03 1.5704667822e-22)
9.8480000000e+03	(1.7533224037e-01 6.5997349414e-01 -9.8042639465e-20)	(1.7074739635e-01 6.6097356733e-01 -9.8199685343e-20)	(4.5848440211e-03 -1.0000731923e-03 1.5704587808e-22)
9.8490000000e+03	(1.7533221795e-01 6.5997356426e-01 -9.8042596951e-20)	(1.7074737636e-01 6.6097363631e-01 -9.8199642029e-20)	(4.5848415911e-03 -1.0000720514e-03 1.5704507808e-22)
9.8500000000e+03	(1.7533219555e-01 6.5997363427e-01 -9.8042554479e-20)	(1.7074735638e-01 6.6097370518e-01 -9.8199598757e-20)	(4.5848391628e-03 -1.0000709114e-03 1.5704427823e-22)
9.8510000000e+03	(1.7533217315e-01 6.5997370416e-01 -9.8042512047e-20)	(1.7074733641e-01 6.6097377393e-01 -9.8199555526e-20)	(4.5848367363e-03 -1.0000697721e-03 1.5704347854e-22)
9.8520000000e+03	(1.7533215076e-01 6.5997377395e-01 -9.8042469657e-20)	(1.7074731645e-01 6.6097384258e-01 -9.8199512336e-20)	(4.5848343116e-03 -1.0000686337e-03 1.5704267899e-22)
9.8530000000e+03	(1.7533212840e-01 6.5997384364e-01 -9.8042427308e-20)	(1.7074729651e-01 6.6097391113e-01 -9.8199469188e-20)	(4.5848318886e-03 -1.0000674961e-03 1.5704187955e-22)
9.8540000000e+03	(1.7533210617e-01 6.5997391348e-01 -9.8042385014e-20)	(1.7074727670e-01 6.6097397984e-01 -9.8199426094e-20)	(4.5848294673e-03 -1.0000663593e-03 1.5704107993e-22)
9.8550000000e+03	(1.7533208393e-01 6.5997398303e-01 -9.8042342838e-20)	(1.7074725688e-01 6.6097404825e-01 -9.8199383119e-20)	(4.5848270478e-03 -1.0000652234e-03 1.5704028120e-22)
9.8560000000e+03	(1.7533206162e-01 6.5997405248e-01 -9.8042300584e-20)	(1.7074723699e-01 6.6097411657e-01 -9.8199340067e-20)	(4.5848246300e-03 -1.0000640882e-03 1.5703948213e-22)
9.8570000000e+03	(1.7533203927e-01 6.5997412173e-01 -9.8042258364e-20)	(1.7074721706e-01 6.6097418468e-01 -9.8199297047e-20)	(4.5848222140e-03 -1.0000629539e-03 1.5703868316e-22)
9.8580000000e+03	(1.7533201695e-01 6.5997419084e-01 -9.8042216190e-20)	(1.7074719715e-01 6.6097425266e-01 -9.8199254075e-20)	(4.5848197997e-03 -1.0000618204e-03 1.5703788435e-22)
9.8590000000e+03	(1.7533199465e-01 6.5997425987e-01 -9.8042174067e-20)	(1.7074717726e-01 6.6097432055e-01 -9.8199211152e-20)	(4.5848173871e-03 -1.0000606877e-03 1.5703708575e-22)
9.8600000000e+03	(1.7533197237e-01 6.5997432879e-01 -9.8042131995e-20)	(1.7074715739e-01 6.6097438834e-01 -9.8199168282e-20)	(4.5848149763e-03 -1.0000595558e-03 1.5703628734e-22)
9.8610000000e+03	(1.7533195010e-01 6.5997439759e-01 -9.8042089970e-20)	(1.7074713753e-01 6.6097445601e-01 -9.8199125459e-20)	(4.5848125672e-03 -1.0000584247e-03 1.5703548910e-22)
9.8620000000e+03	(1.7533192784e-01 6.5997446627e-01 -9.8042047986e-20)	(1.7074711768e-01 6.6097452356e-01 -9.8199082677e-20)	(4.5848101599e-03 -1.0000572945e-03 1.5703469101e-22)
9.8630000000e+03	(1.7533190559e-01 6.5997453483e-01 -9.8042006043e-20)	(1.7074709783e-01 6.6097459100e-01 -9.8199039936e-20)	(4.5848077543e-03 -1.0000561651e-03 1.5703389307e-22)
9.8640000000e+03	(1.7533188335e-01 6.5997460329e-01 -9.8041964141e-20)	(1.7074707800e-01 6.6097465833e-01 -9.8198997237e-20)	(4.5848053504e-03 -1.0000550364e-03 1.5703309529e-22)
9.8650000000e+03	(1.7533186113e-01 6.5997467164e-01 -9.8041922281e-20)	(1.7074705818e-01 6.6097472554e-01 -9.8198954579e-20)	(4.5848029483e-03 -1.0000539086e-03 1.5703229765e-22)
9.8660000000e+03	(1.7533183892e-01 6.5997473987e-01 -9.8041880461e-20)	(1.7074703837e-01 6.6097479266e-01 -9.8198911961e-20)	(4.5848005479e-03 -1.0000527816e-03 1.5703150017e-22)
9.8670000000e+03	(1.7533181672e-01 6.5997480800e-01 -9.8041838682e-20)	(1.7074701857e-01 6.6097485966e-01 -9.8198869385e-20)	(4.5847981492e-03 -1.0000516554e-03 1.5703070283e-22)
9.8680000000e+03	(1.7533179454e-01 6.5997487602e-01 -9.8041796943e-20)	(1.7074699878e-01 6.6097492655e-01 -9.8198826848e-20)	(4.5847957523e-03 -1.0000505300e-03 1.5702990565e-22)
9.8690000000e+03	(1.7533177236e-01 6.5997494393e-01 -9.8041755244e-20)	(1.7074697901e-01 6.6097499333e-01 -9.8198784352e-20)	(4.5847933571e-03 -1.0000494055e-03 1.5702910862e-22)
9.8700000000e+03	(1.7533175020e-01 6.5997501173e-01 -9.8041713586e-20)	(1.7074695924e-01 6.6097506001e-01 -9.8198741897e-20)	(4.5847909636e-03 -1.0000482817e-03 1.5702831173e-22)
9.8710000000e+03	(1.7533172805e-01 6.5997507942e-01 -9.8041671968e-20)	(1.7074693948e-01 6.6097512657e-01 -9.8198699483e-20)	(4.5847885719e-03 -1.0000471588e-03 1.5702751500e-22)
9.8720000000e+03	(1.7533170591e-01 6.5997514699e-01 -9.8041630390e-20)	(1.7074691973e-01 6.6097519303e-01 -9.8198657108e-20)	(4.5847861819e-03 -1.0000460366e-03 1.5702671842e-22)
9.8730000000e+03	(1.7533168379e-01 6.5997521447e-01 -9.8041588853e-20)	(1.7074690000e-01 6.6097525938e-01 -9.8198614775e-20)	(4.5847837936e-03 -1.0000449153e-03 1.5702592199e-22)
9.8740000000e+03	(1.7533166168e-01 6.5997528183e-01 -9.8041547356e-20)	(1.7074688027e-01 6.6097532562e-01 -9.8198572482e-20)	(4.5847814070e-03 -1.0000437948e-03 1.5702512572e-22)
9.8750000000e+03	(1.7533163958e-01 6.5997534908e-01 -9.8041505899e-20)	(1.7074686056e-01 6.6097539176e-01 -9.8198530229e-20)	(4.5847790222e-03 -1.0000426751e-03 1.5702432959e-22)
9.8760000000e+03	(1.7533161749e-01 6.5997541622e-01 -9.8041464483e-20)	(1.7074684085e-01 6.6097545778e-01 -9.8198488016e-20)	(4.5847766391e-03 -1.0000415562e-03 1.5702353362e-22)
9.8770000000e+03	(1.7533159541e-01 6.5997548325e-01 -9.8041423106e-20)	(1.7074682115e-01 6.6097552369e-01 -9.8198445844e-20)	(4.5847742577e-03 -1.0000404380e-03 1.5702273781e-22)
9.8780000000e+03	(1.7533157335e-01 6.5997555018e-01 -9.8041381770e-20)	(1.7074680147e-01 6.6097558950e-01 -9.8198403712e-20)	(4.5847718780e-03 -1.0000393208e-03 1.5702194215e-22)
9.8790000000e+03	(1.7533155129e-01 6.5997561700e-01 -9.8041340474e-20)	(1.7074678179e-01 6.6097565520e-01 -9.8198361621e-20)	(4.5847695000e-03 -1.0000382043e-03 1.5702114664e-22)
9.8800000000e+03	(1.7533152925e-01 6.5997568370e-01 -9.8041299218e-20)	(1.7074676213e-01 6.6097572079e-01 -9.8198319570e-20)	(4.5847671238e-03 -1.0000370886e-03 1.5702035128e-22)
9.8810000000e+03	(1.7533150723e-01 6.5997575030e-01 -9.8041258002e-20)	(1.7074674248e-01 6.6097578628e-01 -9.8198277559e-20)	(4.5847647493e-03 -1.0000359737e-03 1.5701955608e-22)
9.8820000000e+03	(1.7533148521e-01 6.5997581680e-01 -9.8041216827e-20)	(1.7074672283e-01 6.6097585165e-01 -9.8198235588e-20)	(4.5847623765e-03 -1.0000348596e-03 1.5701876104e-22)
9.8830000000e+03	(1.7533146321e-01 6.5997588318e-01 -9.8041175691e-20)	(1.7074670320e-01 6.6097591692e-01 -9.8198193657e-20)	(4.5847600054e-03 -1.0000337464e-03 1.5701796615e-22)
9.8840000000e+03	(1.7533144121e-01 6.5997594945e-01 -9.8041134595e-20)	(1.7074668358e-01 6.6097598209e-01 -9.8198151766e-20)	(4.5847576360e-03 -1.0000326339e-03 1.5701717141e-22)
9.8850000000e+03	(1.7533141923e-01 6.5997601562e-01 -9.8041093539e-20)	(1.7074666396e-01 6.6097604714e-01 -9.8198109915e-20)	(4.5847552684e-03 -1.0000315222e-03 1.5701637684e-22)
9.8860000000e+03	(1.7533139727e-01 6.5997608168e-01 -9.8041052522e-20)	(1.7074664436e-01 6.6097611209e-01 -9.8198068105e-20)	(4.5847529024e-03 -1.0000304114e-03 1.5701558241e-22)
9.8870000000e+03	(1.7533137531e-01 6.5997614763e-01 -9.8041011546e-20)	(1.7074662477e-01 6.6097617693e-01 -9.8198026334e-20)	(4.5847505382e-03 -1.0000293013e-03 1.5701478814e-22)
9.8880000000e+03	(1.7533135337e-01 6.5997621348e-01 -9.8040970610e-20)	(1.7074660519e-01 6.6097624167e-01 -9.8197984604e-20)	(4.5847481757e-03 -1.0000281921e-03 1.5701399403e-22)
9.8890000000e+03	(1.7533133144e-01 6.5997627921e-01 -9.8040929713e-20)	(1.7074658562e-01 6.6097630630e-01 -9.8197942913e-20)	(4.5847458149e-03 -1.0000270836e-03 1.5701320008e-22)
9.8900000000e+03	(1.7533130952e-01 6.5997634484e-01 -9.8040888856e-20)	(1.7074656606e-01 6.6097637082e-01 -9.8197901262e-20)	(4.5847434558e-03 -1.0000259759e-03 1.5701240628e-22)
9.8910000000e+03	(1.7533128761e-01 6.5997641037e-01 -9.8040848039e-20)	(1.7074654651e-01 6.6097643524e-01 -9.8197859651e-20)	(4.5847410984e-03 -1.0000248691e-03 1.5701161264e-22)
9.8920000000e+03	(1.7533126571e-01 6.5997647578e-01 -9.8040807261e-20)	(1.7074652697e-01 6.6097649954e-01 -9.8197818080e-20)	(4.5847387427e-03 -1.0000237630e-03 1.5701081916e-22)
9.8930000000e+03	(1.7533124383e-01 6.5997654109e-01 -9.8040766523e-20)	(1.7074650744e-01 6.6097656375e-01 -9.8197776549e-20)	(4.5847363887e-03 -1.0000226578e-03 1.5701002584e-22)
9.8940000000e+03	(1.7533122196e-01 6.5997660629e-01 -9.8040725825e-20)	(1.7074648792e-01 6.6097662785e-01 -9.8197735057e-20)	(4.5847340364e-03 -1.0000215533e-03 1.5700923267e-22)
9.8950000000e+03	(1.7533120010e-01 6.5997667139e-01 -9.8040685166e-20)	(1.7074646841e-01 6.6097669184e-01 -9.8197693605e-20)	(4.5847316858e-03 -1.0000204497e-03 1.5700843966e-22)
9.8960000000e+03	(1.7533117825e-01 6.5997673638e-01 -9.8040644547e-20)	(1.7074644891e-01 6.6097675572e-01 -9.8197652193e-20)	(4.5847293369e-03 -1.0000193468e-03 1.5700764681e-22)
9.8970000000e+03	(1.7533115642e-01 6.5997680126e-01 -9.8040603967e-20)	(1.7074642943e-01 6.6097681950e-01 -9.8197610821e-20)	(4.5847269898e-03 -1.0000182447e-03 1.5700685412e-22)
9.8980000000e+03	(1.7533113459e-01 6.5997686603e-01 -9.8040563426e-20)	(1.7074640995e-01 6.6097688318e-01 -9.8197569488e-20)	(4.5847246443e-03 -1.0000171435e-03 1.5700606158e-22)
9.8990000000e+03	(1.7533111278e-01 6.5997693070e-01 -9.8040522926e-20)	(1.7074639048e-01 6.6097694675e-01 -9.8197528195e-20)	(4.5847223005e-03 -1.0000160430e-03 1.5700526921e-22)
9.9000000000e+03	(1.7533109098e-01 6.5997699527e-01 -9.8040482464e-20)	(1.7074637102e-01 6.6097701021e-01 -9.8197486941e-20)	(4.5847199584e-03 -1.0000149433e-03 1.5700447700e-22)
9.9010000000e+03	(1.7533106919e-01 6.5997705972e-01 -9.8040442042e-20)	(1.7074635158e-01 6.6097707357e-01 -9.8197445727e-20)	(4.5847176180e-03 -1.0000138444e-03 1.5700368494e-22)
9.9020000000e+03	(1.7533104742e-01 6.5997712407e-01 -9.8040401659e-20)	(1.7074633214e-01 6.6097713682e-01 -9.8197404552e-20)	(4.5847152793e-03 -1.0000127463e-03 1.5700289304e-22)
